xflr5 v6.61

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   0.179632
Cy    = ,   0.000000
Cd=,   0.001218,ICd=,    0.001218,PCd=,    0.000000
Cl   = ,3.40334e-16
Cm   =,   -0.255542
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    3.172853, YCP=,   -0.000000, ZCP=,    0.523769 
XNP=,    0.000000
Bending =,  732.501332

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
 423,   4.968e+00,  -8.531e+00,   6.007e-01,      -0.001,      -0.069,      -0.998,   1.968e-03,      0.3202
 424,   4.920e+00,  -8.531e+00,   5.984e-01,       0.088,      -0.047,      -0.995,   2.456e-03,      0.3014
 425,   4.862e+00,  -8.532e+00,   5.914e-01,       0.150,      -0.030,      -0.988,   2.899e-03,      0.2346
 426,   4.796e+00,  -8.533e+00,   5.803e-01,       0.180,      -0.021,      -0.983,   3.269e-03,      0.1362
 427,   4.724e+00,  -8.533e+00,   5.669e-01,       0.184,      -0.020,      -0.983,   3.546e-03,      0.0158
 428,   4.646e+00,  -8.534e+00,   5.535e-01,       0.157,      -0.029,      -0.987,   3.714e-03,     -0.1143
 429,   4.566e+00,  -8.535e+00,   5.430e-01,       0.101,      -0.048,      -0.994,   3.779e-03,     -0.2101
 430,   4.484e+00,  -8.535e+00,   5.370e-01,       0.047,      -0.067,      -0.997,   3.764e-03,     -0.2416
 431,   4.404e+00,  -8.536e+00,   5.347e-01,       0.011,      -0.080,      -0.997,   3.668e-03,     -0.2421
 432,   4.326e+00,  -8.536e+00,   5.350e-01,      -0.019,      -0.091,      -0.996,   3.486e-03,     -0.2441
 433,   4.254e+00,  -8.535e+00,   5.374e-01,      -0.050,      -0.104,      -0.993,   3.222e-03,     -0.2465
 434,   4.188e+00,  -8.535e+00,   5.416e-01,      -0.079,      -0.116,      -0.990,   2.880e-03,     -0.2542
 435,   4.130e+00,  -8.535e+00,   5.473e-01,      -0.123,      -0.134,      -0.983,   2.474e-03,     -0.2609
 436,   4.082e+00,  -8.534e+00,   5.546e-01,      -0.181,      -0.159,      -0.970,   2.013e-03,     -0.2694
 437,   4.045e+00,  -8.534e+00,   5.634e-01,      -0.296,      -0.208,      -0.932,   1.528e-03,     -0.2511
 438,   4.020e+00,  -8.533e+00,   5.745e-01,      -0.530,      -0.306,      -0.791,   1.087e-03,     -0.0002
 439,   4.007e+00,  -8.532e+00,   5.887e-01,      -0.850,      -0.421,      -0.317,   8.606e-04,      0.6937
 440,   4.007e+00,  -8.531e+00,   6.045e-01,      -0.851,      -0.374,       0.369,   8.590e-04,      0.5188
 441,   4.020e+00,  -8.530e+00,   6.187e-01,      -0.532,      -0.194,       0.824,   1.085e-03,     -0.3341
 442,   4.045e+00,  -8.529e+00,   6.299e-01,      -0.298,      -0.078,       0.951,   1.525e-03,     -0.5044
 443,   4.082e+00,  -8.529e+00,   6.386e-01,      -0.178,      -0.021,       0.984,   2.005e-03,     -0.4490
 444,   4.130e+00,  -8.528e+00,   6.456e-01,      -0.114,       0.008,       0.993,   2.463e-03,     -0.3825
 445,   4.188e+00,  -8.528e+00,   6.511e-01,      -0.079,       0.023,       0.997,   2.872e-03,     -0.3367
 446,   4.254e+00,  -8.528e+00,   6.552e-01,      -0.049,       0.036,       0.998,   3.212e-03,     -0.3077
 447,   4.326e+00,  -8.528e+00,   6.578e-01,      -0.024,       0.046,       0.999,   3.476e-03,     -0.2819
 448,   4.404e+00,  -8.528e+00,   6.589e-01,      -0.004,       0.054,       0.999,   3.657e-03,     -0.2639
 449,   4.484e+00,  -8.528e+00,   6.584e-01,       0.016,       0.061,       0.998,   3.750e-03,     -0.2548
 450,   4.566e+00,  -8.528e+00,   6.561e-01,       0.041,       0.070,       0.997,   3.753e-03,     -0.2465
 451,   4.646e+00,  -8.528e+00,   6.516e-01,       0.071,       0.079,       0.994,   3.667e-03,     -0.2256
 452,   4.724e+00,  -8.528e+00,   6.451e-01,       0.097,       0.087,       0.991,   3.493e-03,     -0.1879
 453,   4.796e+00,  -8.529e+00,   6.374e-01,       0.116,       0.093,       0.989,   3.232e-03,     -0.1445
 454,   4.862e+00,  -8.530e+00,   6.291e-01,       0.133,       0.097,       0.986,   2.889e-03,     -0.1023
 455,   4.920e+00,  -8.530e+00,   6.211e-01,       0.145,       0.100,       0.984,   2.473e-03,     -0.0679
 456,   4.968e+00,  -8.530e+00,   6.138e-01,       0.158,       0.103,       0.982,   1.994e-03,     -0.0402
 457,   5.005e+00,  -8.531e+00,   6.076e-01,       0.172,       0.107,       0.979,   1.464e-03,     -0.0164
 458,   5.030e+00,  -8.531e+00,   6.031e-01,       0.186,       0.110,       0.976,   8.958e-04,     -0.1295
 459,   5.043e+00,  -8.531e+00,   5.992e-01,       0.539,       0.180,       0.823,   3.548e-04,      0.0394
Strip 12
 460,   5.032e+00,  -8.484e+00,   5.929e-01,       0.266,      -0.007,      -0.964,   3.394e-04,     -0.0909
 461,   5.019e+00,  -8.483e+00,   5.934e-01,      -0.145,      -0.102,      -0.984,   9.832e-04,      0.0737
 462,   4.993e+00,  -8.483e+00,   5.961e-01,      -0.081,      -0.088,      -0.993,   1.599e-03,      0.2829
 463,   4.956e+00,  -8.483e+00,   5.974e-01,      -0.001,      -0.069,      -0.998,   2.175e-03,      0.3245
 464,   4.907e+00,  -8.483e+00,   5.951e-01,       0.088,      -0.047,      -0.995,   2.715e-03,      0.3053
 465,   4.849e+00,  -8.484e+00,   5.880e-01,       0.150,      -0.030,      -0.988,   3.204e-03,      0.2377
 466,   4.783e+00,  -8.485e+00,   5.768e-01,       0.180,      -0.021,      -0.983,   3.613e-03,      0.1378
 467,   4.709e+00,  -8.485e+00,   5.632e-01,       0.184,      -0.020,      -0.983,   3.920e-03,      0.0155
 468,   4.631e+00,  -8.486e+00,   5.496e-01,       0.157,      -0.029,      -0.987,   4.106e-03,     -0.1170
 469,   4.549e+00,  -8.487e+00,   5.391e-01,       0.101,      -0.048,      -0.994,   4.178e-03,     -0.2147
 470,   4.467e+00,  -8.487e+00,   5.330e-01,       0.047,      -0.067,      -0.997,   4.161e-03,     -0.2472
 471,   4.386e+00,  -8.487e+00,   5.306e-01,       0.011,      -0.080,      -0.997,   4.055e-03,     -0.2476
 472,   4.307e+00,  -8.487e+00,   5.309e-01,      -0.019,      -0.091,      -0.996,   3.854e-03,     -0.2487
 473,   4.234e+00,  -8.487e+00,   5.334e-01,      -0.050,      -0.104,      -0.993,   3.562e-03,     -0.2493
 474,   4.167e+00,  -8.487e+00,   5.376e-01,      -0.079,      -0.116,      -0.990,   3.184e-03,     -0.2546
 475,   4.109e+00,  -8.487e+00,   5.434e-01,      -0.123,      -0.134,      -0.983,   2.735e-03,     -0.2590
 476,   4.060e+00,  -8.486e+00,   5.507e-01,      -0.181,      -0.159,      -0.970,   2.225e-03,     -0.2654
 477,   4.023e+00,  -8.486e+00,   5.597e-01,      -0.296,      -0.208,      -0.932,   1.690e-03,     -0.2454
 478,   3.998e+00,  -8.485e+00,   5.709e-01,      -0.530,      -0.306,      -0.791,   1.202e-03,      0.0068
 479,   3.985e+00,  -8.484e+00,   5.852e-01,      -0.850,      -0.421,      -0.318,   9.515e-04,      0.6990
 480,   3.985e+00,  -8.483e+00,   6.012e-01,      -0.851,      -0.374,       0.368,   9.494e-04,      0.5190
 481,   3.998e+00,  -8.482e+00,   6.156e-01,      -0.532,      -0.195,       0.824,   1.199e-03,     -0.3380
 482,   4.023e+00,  -8.481e+00,   6.269e-01,      -0.298,      -0.078,       0.951,   1.685e-03,     -0.5079
 483,   4.060e+00,  -8.481e+00,   6.358e-01,      -0.178,      -0.021,       0.984,   2.216e-03,     -0.4527
 484,   4.109e+00,  -8.480e+00,   6.428e-01,      -0.114,       0.008,       0.993,   2.723e-03,     -0.3872
 485,   4.167e+00,  -8.480e+00,   6.483e-01,      -0.079,       0.023,       0.997,   3.174e-03,     -0.3433
 486,   4.234e+00,  -8.480e+00,   6.525e-01,      -0.049,       0.036,       0.998,   3.551e-03,     -0.3161
 487,   4.307e+00,  -8.480e+00,   6.551e-01,      -0.024,       0.046,       0.999,   3.843e-03,     -0.2915
 488,   4.386e+00,  -8.480e+00,   6.562e-01,      -0.004,       0.054,       0.999,   4.043e-03,     -0.2741
 489,   4.467e+00,  -8.480e+00,   6.557e-01,       0.016,       0.061,       0.998,   4.145e-03,     -0.2652
 490,   4.549e+00,  -8.480e+00,   6.534e-01,       0.041,       0.070,       0.997,   4.149e-03,     -0.2566
 491,   4.631e+00,  -8.480e+00,   6.488e-01,       0.071,       0.079,       0.994,   4.054e-03,     -0.2351
 492,   4.709e+00,  -8.480e+00,   6.423e-01,       0.097,       0.087,       0.991,   3.862e-03,     -0.1964
 493,   4.783e+00,  -8.481e+00,   6.345e-01,       0.116,       0.093,       0.989,   3.573e-03,     -0.1516
 494,   4.849e+00,  -8.481e+00,   6.261e-01,       0.133,       0.097,       0.986,   3.194e-03,     -0.1077
 495,   4.907e+00,  -8.482e+00,   6.180e-01,       0.145,       0.100,       0.984,   2.733e-03,     -0.0716
 496,   4.956e+00,  -8.482e+00,   6.106e-01,       0.158,       0.103,       0.982,   2.204e-03,     -0.0422
 497,   4.993e+00,  -8.483e+00,   6.044e-01,       0.172,       0.107,       0.979,   1.619e-03,     -0.0165
 498,   5.019e+00,  -8.483e+00,   5.998e-01,       0.186,       0.110,       0.976,   9.903e-04,     -0.1273
 499,   5.032e+00,  -8.483e+00,   5.959e-01,       0.539,       0.180,       0.823,   3.922e-04,      0.0419
Strip 13
 500,   5.020e+00,  -8.431e+00,   5.892e-01,       0.266,      -0.007,      -0.964,   3.726e-04,     -0.0878
 501,   5.007e+00,  -8.431e+00,   5.898e-01,      -0.145,      -0.102,      -0.984,   1.079e-03,      0.0768
 502,   4.981e+00,  -8.431e+00,   5.925e-01,      -0.081,      -0.088,      -0.993,   1.755e-03,      0.2859
 503,   4.943e+00,  -8.431e+00,   5.938e-01,      -0.001,      -0.069,      -0.998,   2.388e-03,      0.3273
 504,   4.894e+00,  -8.431e+00,   5.915e-01,       0.088,      -0.047,      -0.995,   2.980e-03,      0.3078
 505,   4.835e+00,  -8.431e+00,   5.842e-01,       0.150,      -0.030,      -0.988,   3.518e-03,      0.2397
 506,   4.768e+00,  -8.432e+00,   5.729e-01,       0.180,      -0.021,      -0.983,   3.966e-03,      0.1388
 507,   4.693e+00,  -8.433e+00,   5.591e-01,       0.184,      -0.020,      -0.983,   4.303e-03,      0.0149
 508,   4.614e+00,  -8.434e+00,   5.454e-01,       0.157,      -0.029,      -0.987,   4.507e-03,     -0.1192
 509,   4.532e+00,  -8.435e+00,   5.347e-01,       0.101,      -0.048,      -0.994,   4.586e-03,     -0.2183
 510,   4.448e+00,  -8.435e+00,   5.286e-01,       0.047,      -0.067,      -0.997,   4.568e-03,     -0.2515
 511,   4.366e+00,  -8.435e+00,   5.262e-01,       0.011,      -0.080,      -0.997,   4.451e-03,     -0.2517
 512,   4.287e+00,  -8.435e+00,   5.265e-01,      -0.019,      -0.091,      -0.996,   4.231e-03,     -0.2518
 513,   4.212e+00,  -8.435e+00,   5.290e-01,      -0.050,      -0.104,      -0.993,   3.910e-03,     -0.2508
 514,   4.145e+00,  -8.435e+00,   5.333e-01,      -0.079,      -0.116,      -0.990,   3.496e-03,     -0.2543
 515,   4.086e+00,  -8.434e+00,   5.391e-01,      -0.123,      -0.134,      -0.983,   3.002e-03,     -0.2570
 516,   4.037e+00,  -8.434e+00,   5.465e-01,      -0.181,      -0.159,      -0.971,   2.443e-03,     -0.2619
 517,   3.999e+00,  -8.433e+00,   5.556e-01,      -0.296,      -0.208,      -0.932,   1.855e-03,     -0.2405
 518,   3.973e+00,  -8.433e+00,   5.670e-01,      -0.529,      -0.306,      -0.791,   1.320e-03,      0.0129
 519,   3.960e+00,  -8.432e+00,   5.815e-01,      -0.850,      -0.421,      -0.318,   1.045e-03,      0.7034
 520,   3.960e+00,  -8.431e+00,   5.977e-01,      -0.851,      -0.374,       0.368,   1.042e-03,      0.5187
 521,   3.973e+00,  -8.430e+00,   6.122e-01,      -0.532,      -0.195,       0.824,   1.316e-03,     -0.3420
 522,   3.999e+00,  -8.429e+00,   6.236e-01,      -0.298,      -0.078,       0.951,   1.850e-03,     -0.5115
 523,   4.037e+00,  -8.428e+00,   6.326e-01,      -0.178,      -0.021,       0.984,   2.433e-03,     -0.4561
 524,   4.086e+00,  -8.428e+00,   6.397e-01,      -0.114,       0.008,       0.993,   2.989e-03,     -0.3914
 525,   4.145e+00,  -8.428e+00,   6.453e-01,      -0.079,       0.023,       0.997,   3.485e-03,     -0.3486
 526,   4.212e+00,  -8.427e+00,   6.496e-01,      -0.049,       0.036,       0.998,   3.898e-03,     -0.3229
 527,   4.287e+00,  -8.427e+00,   6.522e-01,      -0.024,       0.046,       0.999,   4.219e-03,     -0.2996
 528,   4.366e+00,  -8.427e+00,   6.533e-01,      -0.004,       0.054,       0.999,   4.438e-03,     -0.2830
 529,   4.448e+00,  -8.427e+00,   6.528e-01,       0.016,       0.061,       0.998,   4.551e-03,     -0.2744
 530,   4.532e+00,  -8.427e+00,   6.504e-01,       0.041,       0.070,       0.997,   4.555e-03,     -0.2657
 531,   4.614e+00,  -8.428e+00,   6.458e-01,       0.071,       0.079,       0.994,   4.451e-03,     -0.2437
 532,   4.693e+00,  -8.428e+00,   6.392e-01,       0.097,       0.087,       0.991,   4.240e-03,     -0.2041
 533,   4.768e+00,  -8.429e+00,   6.313e-01,       0.116,       0.093,       0.989,   3.922e-03,     -0.1580
 534,   4.835e+00,  -8.429e+00,   6.229e-01,       0.133,       0.097,       0.986,   3.506e-03,     -0.1127
 535,   4.894e+00,  -8.430e+00,   6.146e-01,       0.145,       0.100,       0.984,   3.001e-03,     -0.0751
 536,   4.943e+00,  -8.430e+00,   6.072e-01,       0.158,       0.103,       0.982,   2.420e-03,     -0.0442
 537,   4.981e+00,  -8.430e+00,   6.009e-01,       0.172,       0.107,       0.979,   1.777e-03,     -0.0170
 538,   5.007e+00,  -8.431e+00,   5.962e-01,       0.186,       0.110,       0.976,   1.087e-03,     -0.1261
 539,   5.020e+00,  -8.431e+00,   5.923e-01,       0.539,       0.180,       0.823,   4.306e-04,      0.0432
Strip 14
 540,   5.007e+00,  -8.375e+00,   5.853e-01,       0.266,      -0.007,      -0.964,   4.067e-04,     -0.0859
 541,   4.994e+00,  -8.374e+00,   5.858e-01,      -0.145,      -0.102,      -0.984,   1.178e-03,      0.0787
 542,   4.967e+00,  -8.374e+00,   5.886e-01,      -0.081,      -0.088,      -0.993,   1.916e-03,      0.2879
 543,   4.929e+00,  -8.374e+00,   5.899e-01,      -0.001,      -0.069,      -0.998,   2.606e-03,      0.3293
 544,   4.879e+00,  -8.374e+00,   5.875e-01,       0.088,      -0.047,      -0.995,   3.253e-03,      0.3095
 545,   4.820e+00,  -8.375e+00,   5.802e-01,       0.150,      -0.030,      -0.988,   3.839e-03,      0.2409
 546,   4.751e+00,  -8.376e+00,   5.687e-01,       0.180,      -0.021,      -0.983,   4.329e-03,      0.1393
 547,   4.676e+00,  -8.376e+00,   5.548e-01,       0.184,      -0.020,      -0.983,   4.696e-03,      0.0144
 548,   4.596e+00,  -8.377e+00,   5.409e-01,       0.157,      -0.029,      -0.987,   4.919e-03,     -0.1210
 549,   4.512e+00,  -8.378e+00,   5.301e-01,       0.101,      -0.048,      -0.994,   5.005e-03,     -0.2212
 550,   4.428e+00,  -8.378e+00,   5.238e-01,       0.047,      -0.067,      -0.997,   4.985e-03,     -0.2547
 551,   4.345e+00,  -8.378e+00,   5.214e-01,       0.011,      -0.080,      -0.997,   4.859e-03,     -0.2546
 552,   4.264e+00,  -8.378e+00,   5.217e-01,      -0.019,      -0.091,      -0.996,   4.618e-03,     -0.2537
 553,   4.189e+00,  -8.378e+00,   5.242e-01,      -0.050,      -0.104,      -0.993,   4.268e-03,     -0.2515
 554,   4.121e+00,  -8.378e+00,   5.286e-01,      -0.079,      -0.116,      -0.990,   3.816e-03,     -0.2536
 555,   4.061e+00,  -8.378e+00,   5.345e-01,      -0.123,      -0.134,      -0.983,   3.277e-03,     -0.2550
 556,   4.011e+00,  -8.377e+00,   5.420e-01,      -0.181,      -0.159,      -0.971,   2.667e-03,     -0.2588
 557,   3.973e+00,  -8.377e+00,   5.512e-01,      -0.296,      -0.208,      -0.932,   2.026e-03,     -0.2363
 558,   3.947e+00,  -8.376e+00,   5.627e-01,      -0.529,      -0.306,      -0.791,   1.441e-03,      0.0180
 559,   3.934e+00,  -8.375e+00,   5.774e-01,      -0.849,      -0.421,      -0.318,   1.140e-03,      0.7068
 560,   3.934e+00,  -8.374e+00,   5.938e-01,      -0.852,      -0.374,       0.367,   1.137e-03,      0.5180
 561,   3.947e+00,  -8.373e+00,   6.085e-01,      -0.533,      -0.195,       0.824,   1.436e-03,     -0.3463
 562,   3.973e+00,  -8.372e+00,   6.201e-01,      -0.298,      -0.078,       0.951,   2.019e-03,     -0.5152
 563,   4.011e+00,  -8.372e+00,   6.292e-01,      -0.178,      -0.021,       0.984,   2.655e-03,     -0.4593
 564,   4.061e+00,  -8.371e+00,   6.364e-01,      -0.114,       0.008,       0.993,   3.262e-03,     -0.3950
 565,   4.121e+00,  -8.371e+00,   6.421e-01,      -0.079,       0.023,       0.997,   3.804e-03,     -0.3531
 566,   4.189e+00,  -8.371e+00,   6.464e-01,      -0.049,       0.036,       0.998,   4.255e-03,     -0.3286
 567,   4.264e+00,  -8.371e+00,   6.491e-01,      -0.024,       0.046,       0.999,   4.605e-03,     -0.3063
 568,   4.345e+00,  -8.371e+00,   6.502e-01,      -0.004,       0.054,       0.999,   4.845e-03,     -0.2905
 569,   4.428e+00,  -8.371e+00,   6.497e-01,       0.016,       0.061,       0.998,   4.967e-03,     -0.2824
 570,   4.512e+00,  -8.371e+00,   6.473e-01,       0.041,       0.070,       0.997,   4.971e-03,     -0.2737
 571,   4.596e+00,  -8.371e+00,   6.426e-01,       0.071,       0.079,       0.994,   4.858e-03,     -0.2513
 572,   4.676e+00,  -8.371e+00,   6.359e-01,       0.097,       0.087,       0.991,   4.628e-03,     -0.2109
 573,   4.751e+00,  -8.372e+00,   6.279e-01,       0.116,       0.093,       0.989,   4.281e-03,     -0.1638
 574,   4.820e+00,  -8.372e+00,   6.193e-01,       0.133,       0.097,       0.986,   3.827e-03,     -0.1173
 575,   4.879e+00,  -8.373e+00,   6.110e-01,       0.145,       0.100,       0.984,   3.276e-03,     -0.0784
 576,   4.929e+00,  -8.373e+00,   6.034e-01,       0.158,       0.103,       0.982,   2.641e-03,     -0.0463
 577,   4.967e+00,  -8.374e+00,   5.971e-01,       0.172,       0.107,       0.979,   1.940e-03,     -0.0179
 578,   4.994e+00,  -8.374e+00,   5.924e-01,       0.186,       0.110,       0.976,   1.187e-03,     -0.1256
 579,   5.007e+00,  -8.374e+00,   5.883e-01,       0.538,       0.180,       0.823,   4.701e-04,      0.0437
Strip 15
 580,   4.993e+00,  -8.314e+00,   5.810e-01,       0.266,      -0.007,      -0.964,   4.417e-04,     -0.0848
 581,   4.980e+00,  -8.314e+00,   5.816e-01,      -0.145,      -0.102,      -0.984,   1.280e-03,      0.0800
 582,   4.953e+00,  -8.313e+00,   5.844e-01,      -0.081,      -0.088,      -0.993,   2.081e-03,      0.2891
 583,   4.914e+00,  -8.313e+00,   5.857e-01,      -0.001,      -0.069,      -0.998,   2.831e-03,      0.3305
 584,   4.864e+00,  -8.314e+00,   5.833e-01,       0.088,      -0.047,      -0.995,   3.533e-03,      0.3106
 585,   4.803e+00,  -8.314e+00,   5.759e-01,       0.150,      -0.030,      -0.988,   4.170e-03,      0.2416
 586,   4.734e+00,  -8.315e+00,   5.642e-01,       0.180,      -0.021,      -0.983,   4.702e-03,      0.1395
 587,   4.658e+00,  -8.316e+00,   5.501e-01,       0.185,      -0.020,      -0.983,   5.101e-03,      0.0138
 588,   4.576e+00,  -8.316e+00,   5.360e-01,       0.157,      -0.029,      -0.987,   5.342e-03,     -0.1225
 589,   4.492e+00,  -8.317e+00,   5.251e-01,       0.101,      -0.048,      -0.994,   5.436e-03,     -0.2233
 590,   4.406e+00,  -8.317e+00,   5.187e-01,       0.047,      -0.067,      -0.997,   5.415e-03,     -0.2570
 591,   4.322e+00,  -8.318e+00,   5.163e-01,       0.011,      -0.080,      -0.997,   5.277e-03,     -0.2565
 592,   4.240e+00,  -8.317e+00,   5.166e-01,      -0.019,      -0.091,      -0.996,   5.016e-03,     -0.2548
 593,   4.164e+00,  -8.317e+00,   5.191e-01,      -0.050,      -0.104,      -0.993,   4.636e-03,     -0.2516
 594,   4.095e+00,  -8.317e+00,   5.235e-01,      -0.079,      -0.116,      -0.990,   4.145e-03,     -0.2526
 595,   4.034e+00,  -8.317e+00,   5.296e-01,      -0.123,      -0.134,      -0.983,   3.560e-03,     -0.2531
 596,   3.984e+00,  -8.316e+00,   5.372e-01,      -0.181,      -0.159,      -0.971,   2.897e-03,     -0.2561
 597,   3.945e+00,  -8.316e+00,   5.465e-01,      -0.296,      -0.208,      -0.932,   2.200e-03,     -0.2327
 598,   3.918e+00,  -8.315e+00,   5.581e-01,      -0.529,      -0.306,      -0.792,   1.566e-03,      0.0225
 599,   3.905e+00,  -8.314e+00,   5.730e-01,      -0.849,      -0.421,      -0.319,   1.239e-03,      0.7097
 600,   3.905e+00,  -8.313e+00,   5.897e-01,      -0.852,      -0.374,       0.367,   1.235e-03,      0.5170
 601,   3.918e+00,  -8.312e+00,   6.046e-01,      -0.533,      -0.195,       0.824,   1.560e-03,     -0.3504
 602,   3.945e+00,  -8.312e+00,   6.163e-01,      -0.298,      -0.078,       0.951,   2.193e-03,     -0.5188
 603,   3.984e+00,  -8.311e+00,   6.256e-01,      -0.178,      -0.021,       0.984,   2.884e-03,     -0.4624
 604,   4.034e+00,  -8.311e+00,   6.328e-01,      -0.114,       0.008,       0.993,   3.543e-03,     -0.3982
 605,   4.095e+00,  -8.310e+00,   6.386e-01,      -0.079,       0.023,       0.997,   4.131e-03,     -0.3569
 606,   4.164e+00,  -8.310e+00,   6.430e-01,      -0.049,       0.036,       0.998,   4.621e-03,     -0.3333
 607,   4.240e+00,  -8.310e+00,   6.457e-01,      -0.024,       0.046,       0.999,   5.001e-03,     -0.3120
 608,   4.322e+00,  -8.310e+00,   6.468e-01,      -0.004,       0.054,       0.999,   5.262e-03,     -0.2969
 609,   4.406e+00,  -8.310e+00,   6.463e-01,       0.016,       0.061,       0.998,   5.395e-03,     -0.2892
 610,   4.492e+00,  -8.310e+00,   6.438e-01,       0.041,       0.070,       0.997,   5.400e-03,     -0.2807
 611,   4.576e+00,  -8.310e+00,   6.391e-01,       0.071,       0.079,       0.994,   5.277e-03,     -0.2580
 612,   4.658e+00,  -8.311e+00,   6.323e-01,       0.097,       0.087,       0.991,   5.027e-03,     -0.2170
 613,   4.734e+00,  -8.311e+00,   6.242e-01,       0.116,       0.093,       0.989,   4.650e-03,     -0.1690
 614,   4.803e+00,  -8.312e+00,   6.155e-01,       0.133,       0.097,       0.986,   4.157e-03,     -0.1214
 615,   4.864e+00,  -8.312e+00,   6.071e-01,       0.145,       0.100,       0.984,   3.558e-03,     -0.0815
 616,   4.914e+00,  -8.313e+00,   5.994e-01,       0.158,       0.103,       0.982,   2.869e-03,     -0.0484
 617,   4.953e+00,  -8.313e+00,   5.930e-01,       0.172,       0.107,       0.979,   2.107e-03,     -0.0190
 618,   4.980e+00,  -8.313e+00,   5.882e-01,       0.186,       0.110,       0.976,   1.289e-03,     -0.1257
 619,   4.993e+00,  -8.313e+00,   5.841e-01,       0.538,       0.180,       0.823,   5.106e-04,      0.0436
Strip 16
 620,   4.978e+00,  -8.249e+00,   5.765e-01,       0.266,      -0.007,      -0.964,   4.777e-04,     -0.0843
 621,   4.965e+00,  -8.249e+00,   5.770e-01,      -0.145,      -0.102,      -0.984,   1.384e-03,      0.0806
 622,   4.938e+00,  -8.248e+00,   5.799e-01,      -0.081,      -0.088,      -0.993,   2.251e-03,      0.2899
 623,   4.898e+00,  -8.248e+00,   5.812e-01,      -0.001,      -0.069,      -0.998,   3.062e-03,      0.3313
 624,   4.847e+00,  -8.249e+00,   5.788e-01,       0.088,      -0.047,      -0.995,   3.821e-03,      0.3112
 625,   4.786e+00,  -8.249e+00,   5.713e-01,       0.150,      -0.030,      -0.988,   4.510e-03,      0.2420
 626,   4.716e+00,  -8.250e+00,   5.594e-01,       0.180,      -0.021,      -0.983,   5.085e-03,      0.1395
 627,   4.638e+00,  -8.250e+00,   5.451e-01,       0.185,      -0.020,      -0.983,   5.516e-03,      0.0133
 628,   4.556e+00,  -8.251e+00,   5.308e-01,       0.157,      -0.029,      -0.987,   5.778e-03,     -0.1236
 629,   4.470e+00,  -8.252e+00,   5.197e-01,       0.101,      -0.048,      -0.994,   5.880e-03,     -0.2248
 630,   4.383e+00,  -8.252e+00,   5.133e-01,       0.047,      -0.067,      -0.997,   5.856e-03,     -0.2585
 631,   4.297e+00,  -8.252e+00,   5.108e-01,       0.011,      -0.080,      -0.997,   5.708e-03,     -0.2576
 632,   4.215e+00,  -8.252e+00,   5.111e-01,      -0.019,      -0.091,      -0.996,   5.425e-03,     -0.2553
 633,   4.137e+00,  -8.252e+00,   5.137e-01,      -0.050,      -0.104,      -0.993,   5.015e-03,     -0.2513
 634,   4.067e+00,  -8.252e+00,   5.181e-01,      -0.079,      -0.116,      -0.990,   4.483e-03,     -0.2516
 635,   4.005e+00,  -8.252e+00,   5.243e-01,      -0.123,      -0.134,      -0.983,   3.851e-03,     -0.2513
 636,   3.954e+00,  -8.251e+00,   5.320e-01,      -0.181,      -0.159,      -0.971,   3.133e-03,     -0.2536
 637,   3.915e+00,  -8.251e+00,   5.414e-01,      -0.296,      -0.208,      -0.932,   2.380e-03,     -0.2294
 638,   3.888e+00,  -8.250e+00,   5.533e-01,      -0.529,      -0.306,      -0.792,   1.694e-03,      0.0264
 639,   3.875e+00,  -8.249e+00,   5.684e-01,      -0.849,      -0.421,      -0.319,   1.340e-03,      0.7120
 640,   3.875e+00,  -8.248e+00,   5.852e-01,      -0.852,      -0.374,       0.367,   1.336e-03,      0.5159
 641,   3.888e+00,  -8.247e+00,   6.004e-01,      -0.533,      -0.195,       0.824,   1.687e-03,     -0.3543
 642,   3.915e+00,  -8.247e+00,   6.123e-01,      -0.298,      -0.078,       0.951,   2.371e-03,     -0.5221
 643,   3.954e+00,  -8.246e+00,   6.216e-01,      -0.178,      -0.021,       0.984,   3.119e-03,     -0.4653
 644,   4.005e+00,  -8.246e+00,   6.290e-01,      -0.114,       0.008,       0.993,   3.832e-03,     -0.4010
 645,   4.067e+00,  -8.245e+00,   6.349e-01,      -0.079,       0.023,       0.997,   4.468e-03,     -0.3602
 646,   4.137e+00,  -8.245e+00,   6.393e-01,      -0.049,       0.036,       0.998,   4.998e-03,     -0.3372
 647,   4.215e+00,  -8.245e+00,   6.421e-01,      -0.024,       0.046,       0.999,   5.409e-03,     -0.3166
 648,   4.297e+00,  -8.245e+00,   6.432e-01,      -0.004,       0.054,       0.999,   5.691e-03,     -0.3022
 649,   4.383e+00,  -8.245e+00,   6.427e-01,       0.016,       0.061,       0.998,   5.836e-03,     -0.2949
 650,   4.470e+00,  -8.245e+00,   6.402e-01,       0.041,       0.070,       0.997,   5.841e-03,     -0.2866
 651,   4.556e+00,  -8.245e+00,   6.354e-01,       0.071,       0.079,       0.994,   5.708e-03,     -0.2638
